experiment,variant,fold,params,MAE,MSE,CC_temporal,CC_spectral,RRMSE_temporal,RRMSE_spectral,R2,peak_F1,peak_precision,peak_recall,peak_accuracy,peak_missed_rate,peak_timing_err_ms_median,MAE_mean_hr_bpm,MAE_rmssd_ms
D_loso,L9_full,14,4090620,0.35296195103392863,0.1785131047899739,63.20727125311397,91.85167139668705,1.2124953500747409,0.6146511146283622,-0.6992225623566246,0.9280715512817534,0.9476008141368947,0.9095301568883857,0.8735518417078041,0.09046984311161446,12.5,0.7836147974652363,85.95644378373122
D_loso,L9_full,15,4090620,0.2523759531739739,0.11509997912060861,41.67001874346056,88.75594673497264,0.628978400360074,0.562237398167642,-0.584600168570322,0.7236130047244684,0.7995026077857899,0.6645263151478192,0.602936183561382,0.33547368485218076,26.5625,3.236688809904338,375.33920174093913
D_loso,L9_full,16,4090620,0.33838690838224444,0.15385705518387693,82.56099106934394,96.36907105234292,0.5784916934242939,0.5732325828371246,0.16727588871324073,0.9087652165446727,0.9727361466169859,0.8531255679908781,0.8337189394378953,0.14687443200912187,13.020833333333334,5.635154347941845,81.71693109433305
D_loso,L9_full,18,4090620,0.29038230592751585,0.1374344029415318,51.77194658588796,88.0756874741856,0.8330784018710584,0.5237861526965807,-0.5143873709597947,0.6775012309632691,0.7750937041976034,0.6148641366853577,0.5473897373047512,0.38513586331464233,53.90625,3.5244323412959715,351.6440263782516
D_loso,L9_full,19,4090620,0.33408080270308277,0.1598815889438288,54.8035520799632,87.17654800716853,1.153292045542113,0.5045382749818984,-1.044481133031622,0.9154711608808489,0.9331903671460552,0.917816386639022,0.8577210830264763,0.08218361336097797,12.5,5.1069921028507625,152.50189267886572
D_loso,L9_full,20,4090620,0.5450723558469505,0.37620826873774527,22.533492554072332,74.72461302616088,0.9068892339987052,0.8775377983539238,-3.918552947665287,0.7951014675395996,0.8252955605939395,0.7671714196926606,0.7051536485858874,0.23282858030733938,20.3125,2.9805613506348054,196.92393812366873
D_loso,L9_full,23,4090620,0.22543638763421603,0.08461674779712358,70.67568081792139,88.28740235783002,0.6420063487123184,0.5671839041206974,0.00011080981162978274,0.9165508373390063,0.9197902046218888,0.9149579483500354,0.8558338099653658,0.0850420516499648,6.25,1.4029484249597943,188.12533211258335
D_loso,L9_full,24,4090620,0.48014248642353474,0.28584411934413945,41.60602160130496,83.1455753586752,0.792936130224735,0.5788173303364664,-1.4851587394276962,0.8703415574400211,0.8939615239668512,0.8482025964797605,0.780619956388308,0.1517974035202395,18.229166666666668,5.381013523081211,258.915868215447
D_loso,L9_full,25,4090620,0.3506693307579856,0.18075862945542573,46.06677667450865,90.0822903858762,1.2448530062792977,0.6870106795578147,-1.1637346521913505,0.9254082010439143,0.961401012401908,0.8933805497045849,0.8676325628370419,0.10661945029541504,9.375,5.286089728438218,118.80227654855749
D_loso,L9_full,27,4090620,0.6389848691927987,0.4575141802403404,45.987481545016514,84.02889161608256,2.040395447781288,0.598872707134338,-4.857166973716549,0.9513858282997271,0.9834354710497104,0.9233698501433842,0.9099740221448165,0.07663014985661583,9.375,2.72100609094514,186.8834427743221
D_loso,L9_full,28,4090620,0.26693175773004313,0.1410314483625992,30.20901161842713,92.13465856400168,1.0719232162280998,0.44070380237764273,-1.108094149304455,0.936583370429598,0.9102025222486972,0.9717253938189042,0.887992508234434,0.028274606181095775,29.296875,0.7423337335053279,40.32005351522774
D_loso,L9_full,3,4090620,0.5660027004505349,0.3943099430936556,64.8970762745101,92.55645927904469,1.6273024109027234,0.47277490877387823,-2.671014236548633,0.9333904494190239,0.9489860684653342,0.9187258739673517,0.8884803182843857,0.0812741260326483,25.0,1.1393365031196112,132.46547031446818
D_loso,L9_full,4,4090620,0.29080855106670234,0.15475211255500798,32.502307904917316,79.38175437448588,1.1462799204855592,0.8020303934217189,-1.0790555569633633,0.6968758289572815,0.7627861197164645,0.6473791758091106,0.5476622817918938,0.3526208241908892,17.1875,9.551372931546819,405.5186924265573
D_loso,L9_full,6,4090620,0.22624802688104947,0.10283053881284629,44.08341397109509,82.86664110141736,0.9130909152622474,0.7616851690714246,-0.8719163373563028,0.9474182352207834,0.9831040848252188,0.9151496034991038,0.9011511408917245,0.08485039650089618,12.5,2.017533167021668,146.50185343425338
D_loso,L9_full,8,4090620,0.5018822749617016,0.2981586583770675,58.998847571868176,87.99368622092248,1.7231341074845106,0.6176255089789394,-2.3633465235586018,0.8210806841855348,0.8587883035321944,0.7870650694151414,0.6994660567435649,0.21293493058485854,34.375,6.341371366749274,280.8991973923401
D_loso,L9_full,9,4090620,0.2860234294387331,0.11900260249443348,79.94292356986848,91.68800196315924,0.50597543144573,0.528741696851912,0.3329950070034387,0.9492021139788214,0.9453832398592299,0.9576260568311626,0.9072077924381716,0.04237394316883732,9.375,2.1318899624075103,32.10877127256161
F_cross:Apnea,L9_full,0,4090620,0.2519457127829041,0.11641220782174434,67.98947947933983,91.06902888912546,0.7395400515265201,0.8835680156956937,-1.1245772930712852,0.7762864994325823,0.8501478730102822,0.739365983172607,0.6577222175595377,0.260634016827393,14.973958333333334,4.725449350906888,218.9054753028403
F_cross:Tilt-down,L9_full,0,4090620,0.2123659618202133,0.10010669095351127,73.3490597401693,93.10064950505657,0.6346463975619019,0.5159248079341334,-0.4288813721053098,0.9581382533270498,0.9672974728112609,0.9496998366296638,0.9261836835739347,0.05030016337033604,11.284722222222221,1.271411617106145,76.79153713308615
F_cross:Tilt-up,L9_full,0,4090620,0.41839168434010404,0.27678849883861023,28.70189229736518,81.68728179273921,1.2277399293142894,0.6581578979763864,-2.486162858133981,0.7536131299269786,0.8360088751702163,0.6989486435566852,0.6552494597103611,0.3010513564433149,22.686298076923077,9.32151577161489,268.6152200498796
